scheduled_interview_id,interviewer_id,scorecard_id,_fivetran_synced
166532059,474381,32215544,2021-03-09 14:08:12.746000
166798324,466247,32367734,2021-03-09 14:08:12.745000
167248249,441896,32672586,2021-03-09 14:08:12.481000
167538974,648036,32878015,2021-03-09 14:08:12.996000
168167229,648036,32878051,2021-03-09 14:08:12.996000
230401397,1418808,,2021-03-11 20:21:34.963000
230398384,733990,43681977,2021-03-16 12:32:44.940000
226327552,484361,42924774,2021-03-16 18:33:07.539000
227499744,484360,,2021-03-16 18:33:07.540000
225451008,484360,42663805,2021-03-16 18:33:07.539000
229878648,484373,,2021-03-18 18:31:45.387000
231886145,733990,44134188,2021-03-23 12:32:24.096000
180525154,648036,40979406,2021-03-24 18:32:05.231000
234221291,1548499,,2021-03-25 08:38:01.940000
234435880,1061223,,2021-03-30 18:34:39.049000
231887923,733990,44192109,2021-04-06 12:28:15.399000
235009698,1548499,44688551,2021-04-08 18:28:15.170000
228331049,1314111,43238782,2021-04-12 18:28:26.857000
237522187,1192075,,2021-04-14 00:28:05.666000
223470478,456411,42247644,2021-04-14 18:28:28.710000
229723349,1050843,43740712,2021-04-16 18:28:18.007000
236636256,484329,44988655,2021-04-19 12:28:36.969000
234759125,1548499,,2021-04-19 18:28:18.013000
234472574,1258522,,2021-04-28 12:28:26.882000
236687343,1561653,45152551,2021-04-28 18:27:57.030000
240445348,1314111,45841383,2021-04-30 12:28:10.461000
240717370,1076814,45937859,2021-05-04 12:28:15.852000
238432066,441896,45551502,2021-05-04 18:28:19.733000
181356571,1273831,35164207,2021-05-10 12:30:33.643000
229878584,484360,43729405,2021-05-10 18:32:28.773000
231208511,1258522,43963158,2021-05-10 18:32:28.771000
179640328,484346,34874890,2021-05-10 18:32:28.764000
230239510,484360,,2021-05-10 18:32:28.773000
181041756,441896,,2021-05-10 18:32:28.769000
166013738,484361,,2021-05-10 18:32:28.763000
223457001,1314103,42239641,2021-05-10 18:32:28.770000
221941512,836218,41923432,2021-05-10 18:32:28.770000
241485155,647037,46120612,2021-05-11 00:29:40.106000
237668214,1134197,45319049,2021-05-11 12:29:09.787000
227499268,452763,43065528,2021-05-12 12:30:56.448000
237507466,1241745,45437705,2021-05-17 12:28:25.764000
239389749,648036,45793571,2021-05-17 18:29:35.049000
179571163,524691,35015398,2021-05-19 12:28:37.881000
129243098,452419,,2021-05-20 12:29:52.132000
243514717,1258522,,2021-05-25 12:56:06.969000
244254132,1617704,,2021-05-25 18:55:43.513000
245036923,484360,46943583,2021-05-27 12:56:42.923000
243761884,1258522,46912136,2021-05-27 12:56:42.923000
245214877,1232456,47002986,2021-05-28 12:57:25.971000
242733339,1145868,46830706,2021-05-31 18:56:52.933000
243537416,441896,,2021-06-01 12:55:36.072000
242747691,1548499,46396008,2021-06-01 18:55:06.904000
244284817,1548499,47176979,2021-06-03 12:55:44.242000
168792280,484362,32745611,2021-03-09 14:08:13.245000
170197371,689111,33146216,2021-03-09 14:08:13.245000
171910811,637602,,2021-03-09 14:08:13.245000
172967985,484346,33394000,2021-03-09 14:08:13.246000
173636705,484360,33685534,2021-03-09 14:08:12.481000
174058419,1241025,34136303,2021-03-09 14:08:13.245000
174748683,689111,33943174,2021-03-09 14:08:13.246000
175151357,689111,33956608,2021-03-09 14:08:13.246000
175620561,689111,33850813,2021-03-09 14:08:13.512000
176268798,484360,34143931,2021-03-09 14:08:12.996000
176932230,1255320,34407891,2021-03-09 14:08:13.245000
177151217,647034,,2021-03-09 14:08:13.246000
177831047,441896,,2021-03-09 14:08:13.514000
178057995,1255320,,2021-03-09 14:08:13.246000
178323522,648036,,2021-03-09 14:08:12.996000
178529783,471194,34580683,2021-03-09 14:08:12.996000
179779373,452419,34670210,2021-03-09 14:08:13.764000
180107224,456411,34840364,2021-03-09 14:08:13.515000
48093131,452763,,2021-03-09 14:08:09.471000
49406653,473239,,2021-03-09 14:08:09.472000
49768206,456411,9527036,2021-03-09 14:08:09.472000
51051037,464840,,2021-03-09 14:08:09.473000
52119723,452762,,2021-03-09 14:08:09.473000
52511750,473239,,2021-03-09 14:08:09.473000
54243621,473161,,2021-03-09 14:08:09.473000
56389203,552618,10725046,2021-03-09 14:08:09.473000
57768966,466247,11040842,2021-03-09 14:08:09.473000
58953210,471205,,2021-03-09 14:08:09.473000
61016879,466247,11710634,2021-03-09 14:08:09.474000
62646369,471195,,2021-03-09 14:08:09.734000
63250076,473239,,2021-03-09 14:08:09.735000
64857204,484373,,2021-03-09 14:08:09.735000
65482667,464840,,2021-03-09 14:08:09.735000
67267525,484365,12814536,2021-03-09 14:08:09.735000
68183953,456411,,2021-03-09 14:08:09.736000
217007278,484373,41188829,2021-03-09 14:08:13.764000
69771580,473161,13222465,2021-03-09 14:08:09.735000
70966184,484365,13464356,2021-03-09 14:08:09.736000
72199882,552617,13771161,2021-03-09 14:08:09.736000
72888625,534242,13965286,2021-03-09 14:08:09.736000
73282612,484373,13994883,2021-03-09 14:08:10.008000
221624324,592580,42040496,2021-03-09 14:08:13.765000
221941718,1061223,41920044,2021-03-09 14:08:13.765000
222415521,452419,,2021-03-09 14:08:14.030000
75838875,660455,14461650,2021-03-09 14:08:10.008000
76180119,648036,14685722,2021-03-09 14:08:10.008000
224749349,592580,,2021-03-09 14:08:14.031000
225270271,1134201,42659754,2021-03-09 14:08:14.031000
225857295,484361,42939559,2021-03-09 14:08:14.031000
226532763,1314111,,2021-03-09 14:08:14.030000
79494456,456411,15175909,2021-03-09 14:08:10.009000
79970427,552617,15193825,2021-03-09 14:08:10.008000
80100939,480811,15230079,2021-03-09 14:08:10.009000
229890519,1192075,,2021-03-09 14:08:14.264000
230149996,1076814,43569742,2021-03-09 14:08:14.264000
82844576,648036,15763078,2021-03-09 14:08:10.009000
84511601,484342,16219322,2021-03-09 14:08:10.009000
85623620,484363,16319651,2021-03-09 14:08:10.009000
87246748,473239,16619563,2021-03-09 14:08:10.010000
88954636,813722,17040389,2021-03-09 14:08:10.303000
89904852,484363,17241299,2021-03-09 14:08:10.303000
90883058,648036,17471491,2021-03-09 14:08:10.008000
91453516,637602,17484549,2021-03-09 14:08:10.303000
92338402,473161,17653259,2021-03-09 14:08:10.303000
94631443,484342,18078438,2021-03-09 14:08:10.304000
97534666,484361,18748995,2021-03-09 14:08:10.304000
99406996,592582,,2021-03-09 14:08:10.304000
100913615,484360,19355931,2021-03-09 14:08:10.592000
102311289,441896,19736536,2021-03-09 14:08:10.593000
104880287,441896,,2021-03-09 14:08:10.304000
106609975,836218,20585951,2021-03-09 14:08:10.592000
108755659,473161,21334769,2021-03-09 14:08:10.593000
110322093,836218,21148728,2021-03-09 14:08:10.593000
110744682,648036,21532610,2021-03-09 14:08:10.593000
112338663,813722,,2021-03-09 14:08:10.849000
113664114,637602,22126381,2021-03-09 14:08:10.849000
115522322,484342,22241044,2021-03-09 14:08:10.850000
116399139,637602,22483106,2021-03-09 14:08:10.850000
118470126,552616,22846446,2021-03-09 14:08:10.850000
119633085,464840,22995527,2021-03-09 14:08:10.849000
120274498,689111,23377743,2021-03-09 14:08:10.850000
121530341,767628,23573660,2021-03-09 14:08:10.850000
122066789,484372,23625248,2021-03-09 14:08:11.131000
123488146,484373,23893090,2021-03-09 14:08:11.131000
124412258,484333,,2021-03-09 14:08:11.132000
124797431,975060,,2021-03-09 14:08:11.132000
125693972,934349,24241043,2021-03-09 14:08:11.379000
126168883,473239,24403941,2021-03-09 14:08:11.132000
127130330,1017134,,2021-03-09 14:08:11.380000
128233691,473161,24918789,2021-03-09 14:08:11.132000
129239842,1017134,25925850,2021-03-09 14:08:11.380000
130347137,484341,25302675,2021-03-09 14:08:11.131000
130547539,452763,,2021-03-09 14:08:11.380000
130900586,944069,25555632,2021-03-09 14:08:11.380000
132563769,1017134,,2021-03-09 14:08:11.380000
133815274,867170,25840820,2021-03-09 14:08:11.655000
133941986,484374,26082938,2021-03-09 14:08:11.381000
134856955,660456,,2021-03-09 14:08:11.655000
134889027,1071953,26282383,2021-03-09 14:08:11.654000
135282219,552617,26286827,2021-03-09 14:08:11.655000
135977002,484346,26658844,2021-03-09 14:08:11.655000
136416132,484360,,2021-03-09 14:08:11.654000
136642223,441896,,2021-03-09 14:08:10.850000
137580708,484366,26753365,2021-03-09 14:08:11.922000
138511127,484361,27002465,2021-03-09 14:08:11.922000
139472809,484361,27205702,2021-03-09 14:08:11.923000
140067527,484361,27398799,2021-03-09 14:08:11.923000
140603954,471194,27634738,2021-03-09 14:08:11.923000
141768518,484361,27676624,2021-03-09 14:08:11.924000
143825440,452763,28148339,2021-03-09 14:08:12.215000
145000670,767626,28153246,2021-03-09 14:08:11.924000
146595008,484372,28562228,2021-03-09 14:08:12.215000
147315337,484372,28718506,2021-03-09 14:08:11.924000
147899712,474381,31645288,2021-03-09 14:08:12.216000
151253358,471194,29375849,2021-03-09 14:08:12.216000
152082476,813722,29551457,2021-03-09 14:08:12.217000
153234422,484361,30284519,2021-03-09 14:08:11.924000
154020092,1134197,31041132,2021-03-09 14:08:12.217000
154730745,452763,30375192,2021-03-09 14:08:12.480000
155560014,1057501,30203411,2021-03-09 14:08:12.480000
157260358,474381,30417609,2021-03-09 14:08:12.216000
157917323,944069,,2021-03-09 14:08:12.216000
159060894,452763,30904729,2021-03-09 14:08:11.924000
159813984,1057501,30947056,2021-03-09 14:08:12.480000
160071114,1017134,31132701,2021-03-09 14:08:12.480000
161181773,1248429,,2021-03-09 14:08:12.745000
161860797,484361,31309498,2021-03-09 14:08:12.480000
163514792,1057501,31735140,2021-03-09 14:08:12.745000
164366558,484360,31816835,2021-03-09 14:08:12.746000
164816973,1017134,33324836,2021-03-09 14:08:12.995000
165242478,524691,32257249,2021-03-09 14:08:12.482000
165823883,484361,32253709,2021-03-09 14:08:12.995000
166013728,1057501,32253202,2021-03-09 14:08:12.746000
166180697,534242,,2021-03-09 14:08:12.995000
166362843,484361,32331919,2021-03-09 14:08:12.995000
166555162,473239,32332632,2021-03-09 14:08:12.745000
167204968,1061223,32743605,2021-03-09 14:08:12.745000
167472196,484346,33142433,2021-03-09 14:08:12.995000
168105293,1085802,,2021-03-09 14:08:12.746000
168639322,524691,32714742,2021-03-09 14:08:12.745000
231186578,1258522,43849211,2021-03-11 20:21:34.963000
229285760,484362,43442080,2021-03-16 12:32:44.939000
226088652,1418808,42981553,2021-03-16 18:33:07.539000
227107247,484360,,2021-03-16 18:33:07.539000
228343549,1504434,,2021-03-17 18:31:45.302000
233748194,934349,44356341,2021-03-23 12:32:24.096000
232754980,1134201,44532338,2021-03-26 18:31:37.952000
229683645,1057501,43680533,2021-03-29 12:32:28.644000
232252061,767628,44080114,2021-03-31 12:34:10.769000
222240314,1134201,42041994,2021-04-07 12:28:42.658000
234813274,1548499,,2021-04-09 12:28:40.892000
235457804,1192075,,2021-04-11 12:27:52.302000
226079625,1241025,42725495,2021-04-12 18:28:26.857000
230179284,1314103,44026733,2021-04-19 12:28:36.969000
233776286,1241745,45154773,2021-04-20 12:28:18.799000
232443955,1258522,45221802,2021-04-21 12:29:27.272000
180733402,648036,35142622,2021-04-21 18:28:48.161000
239386509,1145868,45659569,2021-05-03 18:28:17.616000
237910005,471195,,2021-05-04 12:28:15.851000
236395446,1314103,45267883,2021-05-06 06:27:36.087000
237989331,1256732,,2021-05-07 12:28:28.108000
180289816,689111,35317189,2021-05-10 12:30:33.643000
230148313,484360,,2021-05-10 18:32:28.772000
180477957,689111,34947162,2021-05-10 18:32:28.764000
222614026,637602,42451073,2021-05-10 18:32:28.770000
221025195,647034,41787986,2021-05-10 18:32:28.770000
181042256,1061223,,2021-05-10 18:32:28.769000
225033943,1192075,43019465,2021-05-10 18:32:28.771000
230889016,1258522,43849174,2021-05-10 18:32:28.773000
241469642,1570088,46050107,2021-05-11 12:29:09.789000
152620786,441896,,2021-05-12 12:30:56.448000
232956780,1335530,44467391,2021-05-12 12:30:56.450000
226747212,1527180,,2021-05-12 12:30:56.448000
225469013,456411,42823528,2021-05-13 12:28:35.736000
240445485,1314111,45891690,2021-05-16 12:27:43.295000
237442861,836218,45265537,2021-05-20 12:29:52.133000
243478771,647037,46840675,2021-05-25 18:55:43.512000
243175858,484360,46556729,2021-05-27 12:56:42.922000
244252160,452419,46793472,2021-05-27 18:55:39.948000
241953980,452419,46441528,2021-05-30 06:56:22.674000
245694162,1076814,47044011,2021-05-31 12:55:47.394000
245426400,647037,47050353,2021-06-01 12:55:36.073000
237721534,484360,45433481,2021-06-01 12:55:36.071000
245829955,484340,,2021-06-03 12:55:44.241000
246033666,1421750,,2021-06-04 12:55:44.064000
169094391,484343,32876182,2021-03-09 14:08:12.996000
171540727,767626,33136013,2021-03-09 14:08:12.996000
172545411,471194,,2021-03-09 14:08:13.245000
173170204,484360,,2021-03-09 14:08:12.745000
173853596,484374,,2021-03-09 14:08:13.246000
174924934,1267286,33842004,2021-03-09 14:08:13.513000
175336565,1134226,33980702,2021-03-09 14:08:12.995000
176060554,1255320,34143491,2021-03-09 14:08:12.996000
177166813,1192075,,2021-03-09 14:08:13.514000
177539488,1258524,34234984,2021-03-09 14:08:12.996000
177845369,456411,34794680,2021-03-09 14:08:13.514000
178284665,637602,34539208,2021-03-09 14:08:13.246000
178323544,1134226,34536704,2021-03-09 14:08:13.513000
179480763,648036,35142588,2021-03-09 14:08:13.764000
180078795,1313779,34876942,2021-03-09 14:08:13.515000
180086092,484360,35075721,2021-03-09 14:08:13.514000
181329409,1192075,,2021-03-09 14:08:13.764000
46889547,453881,8908534,2021-03-09 14:08:09.471000
48339526,473239,,2021-03-09 14:08:09.472000
49749273,452763,,2021-03-09 14:08:09.473000
50406933,466247,9625199,2021-03-09 14:08:09.472000
199675058,452763,38031508,2021-03-09 14:08:12.996000
52245326,473239,,2021-03-09 14:08:09.473000
53404138,452423,,2021-03-09 14:08:09.473000
56244368,484361,10831558,2021-03-09 14:08:09.473000
57234243,441896,,2021-03-09 14:08:09.473000
58429776,466247,11104170,2021-03-09 14:08:09.473000
60444957,441732,11606354,2021-03-09 14:08:09.473000
61670445,473239,,2021-03-09 14:08:09.734000
63102044,552618,12097397,2021-03-09 14:08:09.734000
64216613,648036,12293389,2021-03-09 14:08:09.734000
65101313,648036,12518731,2021-03-09 14:08:09.735000
65869124,473239,,2021-03-09 14:08:09.735000
68013503,484346,13035273,2021-03-09 14:08:09.736000
216661057,552616,,2021-03-09 14:08:13.764000
69101319,474381,,2021-03-09 14:08:09.735000
70557727,471195,13430425,2021-03-09 14:08:09.735000
71599875,552617,13621790,2021-03-09 14:08:09.735000
72644682,480811,13886910,2021-03-09 14:08:09.735000
221033606,441896,42063518,2021-03-09 14:08:13.765000
221594962,1061223,41874401,2021-03-09 14:08:13.765000
221941400,1241025,41992677,2021-03-09 14:08:13.765000
222633299,1241025,42048177,2021-03-09 14:08:14.030000
223457271,1256732,42443995,2021-03-09 14:08:14.030000
224182170,1145868,42397550,2021-03-09 14:08:14.030000
224723723,484373,42451900,2021-03-09 14:08:14.030000
225009865,1145868,42601239,2021-03-09 14:08:14.030000
77497129,552620,14720965,2021-03-09 14:08:10.009000
79251508,484367,15146105,2021-03-09 14:08:10.009000
79817623,456411,15116328,2021-03-09 14:08:10.009000
80099793,484330,15263536,2021-03-09 14:08:10.009000
229628690,484360,43729389,2021-03-09 14:08:14.263000
81972220,484367,15564729,2021-03-09 14:08:09.471000
83170899,552617,15842300,2021-03-09 14:08:10.009000
85014044,689111,16187743,2021-03-09 14:08:09.736000
86945677,484373,16523808,2021-03-09 14:08:10.302000
87725240,484365,16694818,2021-03-09 14:08:10.302000
89508050,473239,,2021-03-09 14:08:10.303000
90402747,689110,17271112,2021-03-09 14:08:10.303000
91328644,473239,17546174,2021-03-09 14:08:10.009000
92045304,484336,,2021-03-09 14:08:10.303000
94049160,648036,17980579,2021-03-09 14:08:10.303000
97068661,648036,18555669,2021-03-09 14:08:10.304000
98315928,484342,18923835,2021-03-09 14:08:10.304000
100351202,473161,19288513,2021-03-09 14:08:10.304000
101446922,473161,19530504,2021-03-09 14:08:10.592000
104428218,767628,,2021-03-09 14:08:10.593000
106101819,767628,,2021-03-09 14:08:10.593000
107999018,813722,,2021-03-09 14:08:10.593000
109843361,934349,21110637,2021-03-09 14:08:10.593000
110736364,767629,21374171,2021-03-09 14:08:10.593000
111947221,452419,,2021-03-09 14:08:10.849000
113335794,466247,22094943,2021-03-09 14:08:10.849000
114474701,473161,22199360,2021-03-09 14:08:10.593000
115932178,471194,22928331,2021-03-09 14:08:10.850000
117183416,767628,23474829,2021-03-09 14:08:10.304000
119465831,484373,23053962,2021-03-09 14:08:10.850000
119797452,464840,,2021-03-09 14:08:10.849000
120636451,648036,23378863,2021-03-09 14:08:10.850000
122053907,648036,,2021-03-09 14:08:11.131000
122441625,466247,23660031,2021-03-09 14:08:11.131000
123817375,561465,23847073,2021-03-09 14:08:11.131000
124778486,484373,24022825,2021-03-09 14:08:11.379000
125278085,660455,24188559,2021-03-09 14:08:11.132000
125870067,484374,24320795,2021-03-09 14:08:11.379000
126590006,648036,24623465,2021-03-09 14:08:11.132000
127795495,480811,24968605,2021-03-09 14:08:11.379000
128964644,452419,,2021-03-09 14:08:11.380000
130328652,1017134,25345626,2021-03-09 14:08:11.380000
130547528,452763,,2021-03-09 14:08:11.380000
130547563,813722,25303550,2021-03-09 14:08:11.380000
131098072,471195,25964073,2021-03-09 14:08:11.381000
133554606,441896,26079680,2021-03-09 14:08:11.654000
133897521,534242,26040963,2021-03-09 14:08:11.655000
134537561,920751,26123694,2021-03-09 14:08:11.655000
134876927,473161,26495379,2021-03-09 14:08:11.655000
135271626,552617,26284196,2021-03-09 14:08:11.655000
135829264,1017134,26329772,2021-03-09 14:08:11.655000
136238443,1057501,26373270,2021-03-09 14:08:11.655000
136634695,1017134,26575042,2021-03-09 14:08:11.922000
136952977,1017134,26838518,2021-03-09 14:08:11.654000
138167807,456411,,2021-03-09 14:08:11.380000
139310573,1017134,,2021-03-09 14:08:11.923000
139801550,452763,27418672,2021-03-09 14:08:11.655000
140427393,484345,27508157,2021-03-09 14:08:11.922000
141252329,647037,27678795,2021-03-09 14:08:11.924000
143403626,484374,28149355,2021-03-09 14:08:11.923000
144794013,767626,,2021-03-09 14:08:12.215000
145819999,647037,28603468,2021-03-09 14:08:11.924000
147084650,464840,,2021-03-09 14:08:12.215000
147899588,484342,28650184,2021-03-09 14:08:12.216000
149681097,1134210,29037338,2021-03-09 14:08:12.216000
151720770,813722,,2021-03-09 14:08:12.216000
152657197,484374,29592276,2021-03-09 14:08:12.216000
153278686,480811,29937186,2021-03-09 14:08:12.216000
154730740,1083732,30201821,2021-03-09 14:08:12.217000
154775698,441896,,2021-03-09 14:08:12.216000
157054766,944069,30373896,2021-03-09 14:08:12.480000
157728716,484346,30636250,2021-03-09 14:08:12.481000
158446023,1134209,31309862,2021-03-09 14:08:12.480000
